client_id,session_id,page_id,timestamp,action,duration_seconds
599,11189,4126,2023-10-01 11:03:07.554594,telechargement,104
591,11190,4083,2024-03-09 11:03:07.554596,clic,287
570,11191,4506,2023-07-07 11:03:07.554599,clic,225
125,11192,4926,2024-02-04 11:03:07.554601,telechargement,219
471,11193,4070,2024-04-20 11:03:07.554604,telechargement,180
202,11194,4991,2023-09-14 11:03:07.554606,telechargement,100
462,11195,4809,2024-04-13 11:03:07.554609,clic,46
737,11196,4072,2023-09-25 11:03:07.554611,clic,242
658,11197,4240,2024-06-27 11:03:07.554614,telechargement,171
850,11198,4965,2023-11-29 11:03:07.554616,telechargement,33
538,11199,4663,2023-12-06 11:03:07.554619,telechargement,32
612,11200,4859,2024-05-16 11:03:07.554621,clic,130
405,11201,4805,2023-08-19 11:03:07.554624,telechargement,77
333,11202,4071,2023-11-20 11:03:07.554627,telechargement,232
237,11203,4647,2023-11-22 11:03:07.554629,telechargement,110
821,11204,4458,2024-03-27 11:03:07.554632,clic,134
583,11205,4866,2023-11-15 11:03:07.554634,telechargement,69
794,11206,4447,2023-10-01 11:03:07.554637,clic,136
527,11207,4941,2023-09-13 11:03:07.554639,telechargement,21
994,11208,4052,2024-04-26 11:03:07.554642,clic,211
220,11209,4875,2024-04-01 11:03:07.554644,telechargement,281
891,11210,4427,2023-09-01 11:03:07.554647,telechargement,158
17,11211,4627,2024-03-13 11:03:07.554649,clic,220
950,11212,4267,2024-03-02 11:03:07.554652,telechargement,175
157,11213,4982,2024-07-01 11:03:07.554655,clic,154
605,11214,4189,2024-06-16 11:03:07.554657,telechargement,155
571,11215,4882,2023-08-23 11:03:07.554660,telechargement,38
112,11216,4980,2024-02-07 11:03:07.554662,telechargement,33
296,11217,4850,2024-01-30 11:03:07.554665,telechargement,238
804,11218,4570,2023-12-10 11:03:07.554667,telechargement,266
563,11219,4078,2024-05-09 11:03:07.554670,telechargement,62
184,11220,4340,2024-05-25 11:03:07.554673,telechargement,132
465,11221,4218,2023-11-15 11:03:07.554675,telechargement,188
330,11222,4796,2024-07-02 11:03:07.554677,clic,33
847,11223,4933,2024-03-14 11:03:07.554680,clic,59
493,11224,4447,2023-09-02 11:03:07.554682,clic,213
20,11225,4091,2023-10-24 11:03:07.554685,clic,16
717,11226,4525,2023-07-25 11:03:07.554687,telechargement,55
457,11227,4740,2023-08-05 11:03:07.554690,telechargement,46
284,11228,4078,2023-08-31 11:03:07.554693,clic,293
305,11229,4867,2023-07-07 11:03:07.554695,clic,278
648,11230,4589,2023-07-05 11:03:07.554698,clic,104
912,11231,4521,2023-08-15 11:03:07.554700,telechargement,115
491,11232,4922,2024-01-31 11:03:07.554703,clic,211
171,11233,4988,2023-08-14 11:03:07.554705,clic,193
661,11234,4940,2023-07-08 11:03:07.554708,telechargement,44
808,11235,4584,2023-08-26 11:03:07.554710,telechargement,20
278,11236,4972,2023-07-30 11:03:07.554713,telechargement,40
546,11237,4435,2024-04-10 11:03:07.554716,clic,120
143,11238,4031,2024-05-16 11:03:07.554718,clic,215
609,11239,4019,2023-10-24 11:03:07.554721,clic,34
207,11240,4844,2023-09-25 11:03:07.554723,telechargement,193
401,11241,4084,2024-06-28 11:03:07.554726,telechargement,232
827,11242,4366,2024-01-12 11:03:07.554729,clic,150
127,11243,4752,2023-10-25 11:03:07.554731,telechargement,215
434,11244,4062,2023-08-05 11:03:07.554734,telechargement,251
846,11245,4345,2023-07-08 11:03:07.554736,clic,238
310,11246,4136,2023-08-06 11:03:07.554739,clic,28
795,11247,4148,2024-02-29 11:03:07.554741,telechargement,139
273,11248,4740,2024-05-03 11:03:07.554744,telechargement,300
849,11249,4679,2024-07-01 11:03:07.554747,clic,275
535,11250,4130,2023-11-03 11:03:07.554749,clic,33
795,11251,4379,2024-05-03 11:03:07.554752,clic,135
935,11252,4786,2024-05-29 11:03:07.554754,telechargement,201
916,11253,4261,2024-05-30 11:03:07.554757,clic,102
804,11254,4889,2023-12-19 11:03:07.554759,clic,278
347,11255,4579,2023-08-17 11:03:07.554762,clic,186
899,11256,4948,2023-08-08 11:03:07.554764,clic,242
609,11257,4709,2023-07-30 11:03:07.554787,telechargement,119
723,11258,4314,2023-08-17 11:03:07.554790,telechargement,249
283,11259,4611,2023-12-09 11:03:07.554792,telechargement,153
643,11260,4862,2024-04-03 11:03:07.554795,clic,185
797,11261,4237,2023-09-27 11:03:07.554798,clic,117
373,11262,4301,2023-11-17 11:03:07.554800,clic,173
553,11263,4212,2023-11-18 11:03:07.554803,telechargement,108
964,11264,4566,2024-05-07 11:03:07.554805,telechargement,249
508,11265,4342,2024-01-07 11:03:07.554808,clic,140
162,11266,4145,2024-03-02 11:03:07.554810,telechargement,200
525,11267,4721,2023-11-24 11:03:07.554813,clic,139
509,11268,4942,2024-01-11 11:03:07.554815,telechargement,26
897,11269,4465,2024-01-06 11:03:07.554818,clic,262
188,11270,4961,2023-10-26 11:03:07.554821,telechargement,99
296,11271,4672,2024-03-16 11:03:07.554823,clic,11
487,11272,4752,2023-08-19 11:03:07.554826,clic,183
810,11273,4681,2023-10-01 11:03:07.554829,telechargement,292
599,11274,4405,2024-01-16 11:03:07.554831,telechargement,284
40,11275,4980,2023-11-22 11:03:07.554834,telechargement,46
476,11276,4454,2023-10-12 11:03:07.554836,telechargement,30
700,11277,4544,2024-02-18 11:03:07.554839,clic,180
168,11278,4169,2023-11-30 11:03:07.554841,clic,149
454,11279,4691,2024-06-11 11:03:07.554857,clic,137
261,11280,4060,2024-02-14 11:03:07.554860,clic,210
386,11281,4485,2024-05-01 11:03:07.554862,telechargement,126
17,11282,4486,2024-02-06 11:03:07.554865,clic,202
634,11283,4430,2024-03-15 11:03:07.554867,telechargement,186
483,11284,4167,2023-11-25 11:03:07.554870,telechargement,109
662,11285,4900,2024-05-12 11:03:07.554873,telechargement,299
531,11286,4293,2023-11-04 11:03:07.554875,telechargement,105
316,11287,4218,2023-12-11 11:03:07.554878,clic,122
458,11288,4562,2023-08-26 11:03:07.554880,clic,273
292,11289,4979,2023-12-03 11:03:07.554883,clic,105
726,11290,4658,2024-06-20 11:03:07.554886,clic,257
374,11291,4077,2023-11-07 11:03:07.554888,clic,273
571,11292,4684,2024-06-17 11:03:07.554891,telechargement,56
663,11293,4843,2024-04-10 11:03:07.554893,clic,44
196,11294,4371,2024-03-23 11:03:07.554895,clic,160
201,11295,4994,2024-04-11 11:03:07.554898,telechargement,178
633,11296,4921,2023-12-28 11:03:07.554900,telechargement,209
902,11297,4588,2023-07-22 11:03:07.554903,telechargement,174
143,11298,4687,2023-10-20 11:03:07.554906,telechargement,149
981,11299,4444,2024-06-03 11:03:07.554908,telechargement,219
803,11300,4313,2024-03-18 11:03:07.554912,clic,241
719,11301,4960,2023-08-16 11:03:07.554914,clic,213
339,11302,4219,2023-07-18 11:03:07.554917,clic,269
107,11303,4087,2023-11-13 11:03:07.554919,clic,99
626,11304,4635,2024-03-06 11:03:07.554922,telechargement,27
838,11305,4183,2024-03-12 11:03:07.554924,clic,79
961,11306,4079,2023-10-25 11:03:07.554927,clic,171
503,11307,4761,2023-09-20 11:03:07.554929,clic,201
576,11308,4920,2023-08-26 11:03:07.554932,clic,297
847,11309,4216,2023-11-18 11:03:07.554934,telechargement,51
970,11310,4359,2023-10-16 11:03:07.554937,clic,103
293,11311,4932,2024-06-19 11:03:07.554940,clic,201
813,11312,4829,2024-01-06 11:03:07.554942,clic,208
432,11313,4274,2024-06-02 11:03:07.554944,clic,153
127,11314,4443,2024-07-02 11:03:07.554947,clic,56
951,11315,4749,2024-06-16 11:03:07.554949,clic,243
609,11316,4657,2023-07-26 11:03:07.554952,clic,52
602,11317,4733,2024-06-22 11:03:07.554955,telechargement,211
120,11318,4278,2023-12-14 11:03:07.554957,telechargement,127
946,11319,4452,2023-12-04 11:03:07.554959,telechargement,155
299,11320,4549,2024-02-17 11:03:07.554962,clic,275
71,11321,4544,2024-05-22 11:03:07.554965,clic,158
956,11322,4355,2024-01-20 11:03:07.554967,clic,265
394,11323,4762,2023-12-06 11:03:07.554970,telechargement,29
680,11324,4321,2023-11-15 11:03:07.554972,telechargement,29
963,11325,4854,2024-06-06 11:03:07.554975,telechargement,287
457,11326,4708,2023-12-17 11:03:07.554977,telechargement,88
131,11327,4355,2023-07-20 11:03:07.554980,telechargement,127
669,11328,4833,2023-10-19 11:03:07.554982,clic,293
666,11329,4800,2024-01-26 11:03:07.554985,telechargement,60
488,11330,4597,2024-02-05 11:03:07.554987,telechargement,71
933,11331,4953,2023-07-14 11:03:07.554990,clic,173
43,11332,4494,2024-03-27 11:03:07.554992,clic,153
730,11333,4874,2024-03-21 11:03:07.554995,telechargement,132
394,11334,4341,2023-12-22 11:03:07.554997,clic,262
648,11335,4180,2023-10-26 11:03:07.555000,clic,289
31,11336,4572,2023-07-20 11:03:07.555002,telechargement,264
431,11337,4438,2024-05-18 11:03:07.555005,telechargement,69
973,11338,4555,2024-02-11 11:03:07.555007,telechargement,233
843,11339,4531,2024-05-05 11:03:07.555010,telechargement,261
732,11340,4146,2023-10-06 11:03:07.555013,clic,89
789,11341,4165,2023-08-31 11:03:07.555015,clic,111
212,11342,4359,2024-02-16 11:03:07.555018,clic,183
886,11343,4626,2023-11-06 11:03:07.555021,clic,163
578,11344,4715,2023-12-16 11:03:07.555024,clic,292
371,11345,4336,2024-04-10 11:03:07.555026,clic,83
219,11346,4158,2023-12-06 11:03:07.555029,telechargement,14
7,11347,4913,2023-07-08 11:03:07.555031,clic,224
579,11348,4064,2023-08-21 11:03:07.555034,clic,255
739,11349,4312,2023-07-23 11:03:07.555036,telechargement,119
12,11350,4029,2024-07-02 11:03:07.555039,clic,44
550,11351,4405,2024-01-27 11:03:07.555041,clic,201
649,11352,4167,2023-10-31 11:03:07.555044,clic,31
353,11353,4501,2023-11-11 11:03:07.555047,telechargement,189
257,11354,4221,2023-09-28 11:03:07.555049,telechargement,119
646,11355,4805,2024-05-21 11:03:07.555052,telechargement,169
108,11356,4096,2024-05-28 11:03:07.555054,clic,174
557,11357,4417,2024-05-04 11:03:07.555057,clic,175
440,11358,4300,2024-04-18 11:03:07.555060,clic,41
632,11359,4601,2024-06-03 11:03:07.555062,telechargement,79
684,11360,4976,2024-06-21 11:03:07.555065,clic,214
44,11361,4642,2024-01-17 11:03:07.555067,clic,225
631,11362,4049,2024-03-25 11:03:07.555070,clic,227
697,11363,4774,2024-02-22 11:03:07.555072,telechargement,35
485,11364,4642,2024-06-21 11:03:07.555075,clic,201
501,11365,4096,2023-11-28 11:03:07.555077,telechargement,179
595,11366,4038,2024-01-07 11:03:07.555080,telechargement,195
93,11367,4547,2023-08-16 11:03:07.555083,telechargement,163
810,11368,4145,2024-06-18 11:03:07.555085,clic,41
177,11369,4890,2023-10-11 11:03:07.555087,clic,193
772,11370,4630,2023-08-30 11:03:07.555090,telechargement,139
518,11371,4250,2023-12-27 11:03:07.555093,clic,105
448,11372,4527,2024-02-10 11:03:07.555095,telechargement,228
862,11373,4544,2024-03-18 11:03:07.555098,clic,29
606,11374,4191,2024-06-06 11:03:07.555100,clic,206
667,11375,4014,2023-08-28 11:03:07.555103,telechargement,99
936,11376,4339,2023-07-06 11:03:07.555106,telechargement,93
692,11377,4123,2024-05-19 11:03:07.555108,clic,210
747,11378,4814,2023-12-01 11:03:07.555111,clic,268
706,11379,4345,2024-04-03 11:03:07.555113,telechargement,262
275,11380,4082,2023-11-04 11:03:07.555116,clic,260
318,11381,4096,2024-06-05 11:03:07.555119,telechargement,217
636,11382,4496,2023-10-29 11:03:07.555122,clic,157
207,11383,4313,2023-08-12 11:03:07.555126,clic,117
613,11384,4492,2024-02-17 11:03:07.555128,clic,235
46,11385,4514,2023-11-22 11:03:07.555131,telechargement,154
931,11386,4089,2023-10-10 11:03:07.555134,telechargement,40
531,11387,4219,2023-12-16 11:03:07.555137,telechargement,169
387,11388,4906,2024-04-17 11:03:07.555139,clic,195
75,11389,4500,2023-12-10 11:03:07.555142,telechargement,91
935,11390,4478,2023-11-02 11:03:07.555145,clic,242
20,11391,4034,2023-09-19 11:03:07.555147,clic,144
867,11392,4430,2024-04-26 11:03:07.555150,telechargement,178
249,11393,4549,2024-05-30 11:03:07.555152,telechargement,193
512,11394,4284,2024-05-19 11:03:07.555155,clic,31
826,11395,4495,2023-07-20 11:03:07.555157,telechargement,243
167,11396,4519,2023-08-03 11:03:07.555160,telechargement,160
976,11397,4814,2024-05-20 11:03:07.555162,telechargement,72
148,11398,4100,2024-06-02 11:03:07.555165,telechargement,220
824,11399,4368,2023-09-08 11:03:07.555168,telechargement,237
909,11400,4435,2024-06-08 11:03:07.555170,clic,223
209,11401,4807,2023-08-08 11:03:07.555173,telechargement,54
166,11402,4275,2024-01-13 11:03:07.555175,telechargement,18
80,11403,4993,2024-04-25 11:03:07.555178,clic,62
151,11404,4970,2024-03-13 11:03:07.555181,clic,151
77,11405,4753,2023-07-28 11:03:07.555183,telechargement,244
242,11406,4966,2024-02-06 11:03:07.555185,clic,82
451,11407,4480,2024-02-05 11:03:07.555188,telechargement,290
430,11408,4722,2024-04-10 11:03:07.555191,clic,222
675,11409,4129,2023-08-23 11:03:07.555193,telechargement,281
970,11410,4888,2023-12-25 11:03:07.555196,telechargement,129
346,11411,4214,2023-08-06 11:03:07.555198,telechargement,51
679,11412,4693,2023-11-26 11:03:07.555201,telechargement,136
873,11413,4429,2023-11-05 11:03:07.555210,telechargement,41
620,11414,4990,2023-12-29 11:03:07.555215,telechargement,189
914,11415,4529,2023-12-11 11:03:07.555217,telechargement,297
577,11416,4673,2023-08-17 11:03:07.555220,telechargement,101
640,11417,4560,2023-07-06 11:03:07.555223,telechargement,112
239,11418,4948,2023-10-02 11:03:07.555225,telechargement,158
377,11419,4969,2024-03-06 11:03:07.555228,telechargement,95
482,11420,4344,2024-04-18 11:03:07.555231,telechargement,209
103,11421,4935,2024-03-10 11:03:07.555233,telechargement,258
907,11422,4304,2023-12-13 11:03:07.555236,clic,110
214,11423,4337,2024-04-04 11:03:07.555239,clic,88
359,11424,4228,2024-05-22 11:03:07.555241,clic,249
327,11425,4381,2023-07-15 11:03:07.555245,telechargement,170
337,11426,4025,2023-12-08 11:03:07.555248,telechargement,38
744,11427,4036,2023-12-25 11:03:07.555250,telechargement,110
359,11428,4273,2024-04-23 11:03:07.555253,clic,251
716,11429,4797,2024-04-09 11:03:07.555255,clic,123
242,11430,4633,2024-05-14 11:03:07.555258,clic,57
523,11431,4107,2024-04-15 11:03:07.555261,telechargement,294
465,11432,4697,2023-08-30 11:03:07.555264,clic,207
498,11433,4550,2024-05-05 11:03:07.555267,telechargement,20
633,11434,4030,2024-06-24 11:03:07.555269,telechargement,210
780,11435,4416,2024-05-21 11:03:07.555272,telechargement,127
572,11436,4065,2024-05-20 11:03:07.555275,telechargement,201
822,11437,4559,2023-09-05 11:03:07.555277,clic,97
763,11438,4336,2024-02-15 11:03:07.555280,telechargement,195
94,11439,4654,2023-12-09 11:03:07.555282,clic,275
949,11440,4754,2024-01-26 11:03:07.555285,telechargement,153
466,11441,4156,2023-10-11 11:03:07.555287,clic,93
234,11442,4595,2023-09-23 11:03:07.555290,clic,282
573,11443,4575,2024-04-19 11:03:07.555292,telechargement,114
281,11444,4642,2024-06-23 11:03:07.555296,telechargement,42
382,11445,4832,2024-05-28 11:03:07.555298,telechargement,34
567,11446,4647,2024-01-07 11:03:07.555301,telechargement,235
51,11447,4081,2024-04-10 11:03:07.555303,telechargement,103
615,11448,4582,2023-07-06 11:03:07.555306,telechargement,128
154,11449,4022,2023-11-06 11:03:07.555308,telechargement,181
863,11450,4398,2024-04-23 11:03:07.555311,telechargement,65
36,11451,4499,2023-07-25 11:03:07.555314,clic,92
233,11452,4641,2023-08-05 11:03:07.555316,telechargement,117
344,11453,4087,2023-10-03 11:03:07.555319,clic,61
136,11454,4936,2023-07-21 11:03:07.555321,telechargement,262
859,11455,4736,2023-08-13 11:03:07.555324,clic,116
416,11456,4276,2024-02-25 11:03:07.555326,telechargement,216
280,11457,4260,2023-10-29 11:03:07.555329,telechargement,149
780,11458,4023,2024-02-09 11:03:07.555331,telechargement,76
876,11459,4962,2023-07-23 11:03:07.555334,clic,167
108,11460,4758,2024-04-02 11:03:07.555337,telechargement,294
59,11461,4562,2024-06-16 11:03:07.555339,telechargement,32
694,11462,4997,2023-07-05 11:03:07.555342,telechargement,288
868,11463,4002,2024-03-17 11:03:07.555344,clic,168
684,11464,4028,2023-12-10 11:03:07.555347,clic,66
666,11465,4565,2024-06-01 11:03:07.555349,clic,158
17,11466,4276,2024-06-03 11:03:07.555352,telechargement,87
71,11467,4122,2024-06-30 11:03:07.555356,telechargement,100
727,11468,4015,2023-08-19 11:03:07.555358,clic,167
25,11469,4686,2023-10-17 11:03:07.555361,telechargement,161
175,11470,4237,2024-01-20 11:03:07.555363,clic,106
462,11471,4444,2023-08-23 11:03:07.555366,clic,82
760,11472,4965,2023-08-16 11:03:07.555368,telechargement,137
998,11473,4947,2023-08-05 11:03:07.555371,telechargement,252
955,11474,4890,2023-09-17 11:03:07.555374,telechargement,222
576,11475,4000,2024-03-05 11:03:07.555376,clic,59
989,11476,4750,2024-05-16 11:03:07.555379,telechargement,51
371,11477,4797,2023-08-14 11:03:07.555382,telechargement,155
572,11478,4183,2024-03-24 11:03:07.555385,clic,163
969,11479,4643,2023-07-26 11:03:07.555387,clic,287
327,11480,4609,2023-12-21 11:03:07.555390,telechargement,16
768,11481,4094,2023-08-11 11:03:07.555393,telechargement,201
829,11482,4139,2024-03-09 11:03:07.555395,telechargement,98
759,11483,4832,2023-07-06 11:03:07.555398,clic,148
225,11484,4237,2023-12-09 11:03:07.555400,clic,122
75,11485,4239,2024-06-09 11:03:07.555403,telechargement,130
400,11486,4227,2023-07-07 11:03:07.555405,telechargement,48
275,11487,4435,2024-03-06 11:03:07.555408,telechargement,63
224,11488,4488,2023-07-03 11:03:07.555411,telechargement,70
835,11489,4580,2024-02-02 11:03:07.555413,telechargement,177
33,11490,4587,2024-04-05 11:03:07.555416,telechargement,16
874,11491,4976,2024-06-11 11:03:07.555418,clic,134
532,11492,4788,2023-07-27 11:03:07.555421,clic,37
802,11493,4374,2023-08-30 11:03:07.555423,telechargement,248
962,11494,4183,2024-04-07 11:03:07.555426,clic,46
540,11495,4786,2023-12-18 11:03:07.555429,telechargement,242
455,11496,4706,2024-01-30 11:03:07.555431,clic,167
249,11497,4588,2024-02-18 11:03:07.555434,telechargement,198
174,11498,4556,2024-04-30 11:03:07.555436,clic,280
487,11499,4795,2024-03-19 11:03:07.555439,clic,170
752,11500,4705,2024-01-28 11:03:07.555441,clic,111
132,11501,4189,2024-05-13 11:03:07.555444,clic,42
496,11502,4854,2024-06-21 11:03:07.555446,telechargement,132
245,11503,4393,2023-11-04 11:03:07.555449,clic,35
78,11504,4784,2023-11-09 11:03:07.555452,telechargement,221
216,11505,4727,2024-02-14 11:03:07.555454,clic,105
756,11506,4766,2024-01-13 11:03:07.555457,telechargement,53
757,11507,4996,2024-01-28 11:03:07.555460,clic,37
242,11508,4969,2023-10-02 11:03:07.555463,telechargement,102
891,11509,4398,2024-03-23 11:03:07.555465,telechargement,119
254,11510,4253,2024-04-06 11:03:07.555471,telechargement,228
757,11511,4200,2023-12-26 11:03:07.555473,telechargement,300
336,11512,4743,2023-08-23 11:03:07.555476,telechargement,78
224,11513,4890,2024-02-04 11:03:07.555478,telechargement,40
612,11514,4442,2024-01-10 11:03:07.555481,telechargement,11
959,11515,4359,2024-06-14 11:03:07.555483,clic,186
998,11516,4668,2024-05-27 11:03:07.555486,telechargement,271
326,11517,4842,2024-02-22 11:03:07.555488,clic,225
429,11518,4307,2023-08-01 11:03:07.555491,clic,36
804,11519,4091,2023-12-14 11:03:07.555493,clic,71
60,11520,4465,2023-11-09 11:03:07.555496,telechargement,219
782,11521,4885,2024-06-20 11:03:07.555498,telechargement,270
436,11522,4397,2023-12-23 11:03:07.555502,clic,283
444,11523,4109,2024-01-04 11:03:07.555504,telechargement,11
154,11524,4948,2024-06-29 11:03:07.555507,telechargement,250
36,11525,4481,2024-03-04 11:03:07.555509,clic,163
388,11526,4951,2024-06-26 11:03:07.555512,clic,169
100,11527,4250,2023-09-17 11:03:07.555514,telechargement,293
325,11528,4370,2023-11-26 11:03:07.555517,clic,99
352,11529,4788,2023-11-29 11:03:07.555520,telechargement,290
442,11530,4183,2023-10-22 11:03:07.555522,telechargement,195
825,11531,4677,2023-12-02 11:03:07.555525,clic,213
852,11532,4054,2024-05-06 11:03:07.555527,clic,62
611,11533,4144,2023-08-19 11:03:07.555530,telechargement,90
884,11534,4040,2023-11-12 11:03:07.555533,clic,144
469,11535,4194,2023-11-15 11:03:07.555535,clic,49
275,11536,4457,2024-02-03 11:03:07.555538,clic,201
676,11537,4430,2023-10-31 11:03:07.555540,clic,184
205,11538,4984,2024-05-10 11:03:07.555543,telechargement,67
521,11539,4642,2023-07-25 11:03:07.555545,clic,218
498,11540,4408,2024-05-06 11:03:07.555548,telechargement,181
765,11541,4990,2023-09-22 11:03:07.555551,telechargement,87
286,11542,4207,2024-04-01 11:03:07.555553,telechargement,32
271,11543,4273,2024-01-05 11:03:07.555556,telechargement,37
894,11544,4231,2024-05-20 11:03:07.555558,telechargement,216
902,11545,4322,2023-10-10 11:03:07.555561,clic,138
711,11546,4885,2024-05-02 11:03:07.555563,clic,144
125,11547,4978,2023-10-22 11:03:07.555566,telechargement,75
916,11548,4870,2024-01-25 11:03:07.555568,telechargement,142
433,11549,4362,2024-02-05 11:03:07.555571,telechargement,44
256,11550,4764,2024-02-12 11:03:07.555574,clic,286
752,11551,4991,2024-05-12 11:03:07.555576,clic,73
241,11552,4430,2024-05-30 11:03:07.555579,telechargement,152
46,11553,4563,2024-05-03 11:03:07.555644,clic,146
896,11554,4123,2024-02-27 11:03:07.555648,clic,137
891,11555,4440,2023-11-12 11:03:07.555651,telechargement,237
300,11556,4380,2023-07-04 11:03:07.555654,clic,257
448,11557,4797,2023-12-24 11:03:07.555657,clic,258
10,11558,4974,2023-07-25 11:03:07.555660,clic,274
280,11559,4223,2023-07-16 11:03:07.555662,telechargement,126
63,11560,4344,2023-11-15 11:03:07.555665,clic,74
348,11561,4121,2024-01-05 11:03:07.555668,telechargement,34
213,11562,4652,2023-07-11 11:03:07.555670,telechargement,52
167,11563,4488,2023-08-15 11:03:07.555673,telechargement,79
455,11564,4689,2024-05-25 11:03:07.555676,telechargement,181
233,11565,4910,2024-04-06 11:03:07.555678,telechargement,179
79,11566,4124,2024-01-12 11:03:07.555681,telechargement,217
383,11567,4186,2023-11-05 11:03:07.555683,clic,152
625,11568,4721,2023-07-24 11:03:07.555687,telechargement,10
105,11569,4227,2024-02-01 11:03:07.555689,telechargement,273
585,11570,4241,2024-03-27 11:03:07.555692,telechargement,41
267,11571,4110,2024-03-24 11:03:07.555694,clic,276
277,11572,4414,2023-11-06 11:03:07.555698,clic,89
210,11573,4154,2023-10-05 11:03:07.555701,telechargement,156
144,11574,4143,2023-12-19 11:03:07.555703,clic,118
454,11575,4134,2023-12-06 11:03:07.555705,telechargement,189
750,11576,4822,2024-01-24 11:03:07.555708,telechargement,251
656,11577,4378,2023-09-06 11:03:07.555711,telechargement,114
919,11578,4944,2024-02-02 11:03:07.555713,clic,102
681,11579,4495,2024-05-14 11:03:07.555716,clic,229
799,11580,4764,2023-08-28 11:03:07.555718,clic,20
432,11581,4259,2023-10-29 11:03:07.555721,clic,231
24,11582,4210,2024-06-06 11:03:07.555723,telechargement,37
219,11583,4062,2023-07-20 11:03:07.555727,clic,33
630,11584,4730,2024-03-24 11:03:07.555730,telechargement,249
689,11585,4383,2024-01-21 11:03:07.555733,clic,217
15,11586,4109,2024-03-03 11:03:07.555736,clic,137
580,11587,4801,2024-04-29 11:03:07.555739,telechargement,126
466,11588,4847,2023-09-19 11:03:07.555742,clic,288
981,11589,4304,2024-05-15 11:03:07.555746,telechargement,84
766,11590,4618,2024-03-06 11:03:07.555748,clic,147
554,11591,4498,2024-02-19 11:03:07.555751,clic,47
685,11592,4116,2023-09-10 11:03:07.555754,clic,137
58,11593,4363,2023-09-25 11:03:07.555758,clic,240
28,11594,4113,2024-04-15 11:03:07.555761,telechargement,51
904,11595,4562,2023-12-01 11:03:07.555764,clic,11
72,11596,4059,2023-12-30 11:03:07.555767,clic,170
275,11597,4803,2023-07-28 11:03:07.555770,clic,62
816,11598,4834,2023-10-25 11:03:07.555773,clic,119
286,11599,4628,2024-04-26 11:03:07.555776,clic,244
710,11600,4423,2024-03-16 11:03:07.555779,telechargement,83
559,11601,4647,2023-10-28 11:03:07.555782,telechargement,244
762,11602,4535,2023-08-27 11:03:07.555785,clic,237
495,11603,4455,2024-04-05 11:03:07.555788,telechargement,78
282,11604,4968,2024-02-13 11:03:07.555790,clic,293
774,11605,4121,2024-02-15 11:03:07.555794,clic,220
568,11606,4229,2023-11-20 11:03:07.555797,telechargement,177
179,11607,4446,2023-07-11 11:03:07.555800,clic,43
158,11608,4005,2023-07-11 11:03:07.555803,clic,103
13,11609,4257,2023-08-27 11:03:07.555806,telechargement,118
257,11610,4501,2023-07-19 11:03:07.555809,clic,230
295,11611,4808,2023-10-11 11:03:07.555812,telechargement,219
391,11612,4478,2023-09-20 11:03:07.555815,telechargement,196
197,11613,4690,2024-01-04 11:03:07.555819,clic,129
186,11614,4156,2023-07-12 11:03:07.555822,telechargement,106
611,11615,4978,2024-02-10 11:03:07.555825,clic,110
381,11616,4288,2024-04-30 11:03:07.555828,telechargement,188
60,11617,4506,2023-10-20 11:03:07.555833,clic,31
813,11618,4722,2023-12-26 11:03:07.555835,telechargement,176
632,11619,4914,2023-07-04 11:03:07.555838,telechargement,70
604,11620,4540,2024-03-20 11:03:07.555840,clic,181
852,11621,4613,2023-11-12 11:03:07.555843,clic,183
606,11622,4735,2024-04-04 11:03:07.555845,clic,121
833,11623,4574,2024-05-12 11:03:07.555848,telechargement,52
168,11624,4032,2023-09-08 11:03:07.555850,clic,132
151,11625,4635,2024-05-21 11:03:07.555853,telechargement,258
905,11626,4841,2024-01-28 11:03:07.555856,telechargement,31
83,11627,4100,2024-06-13 11:03:07.555858,clic,189
760,11628,4717,2023-07-06 11:03:07.555861,telechargement,77
646,11629,4950,2024-01-26 11:03:07.555863,telechargement,42
463,11630,4636,2024-01-31 11:03:07.555866,telechargement,14
227,11631,4442,2023-10-27 11:03:07.555868,telechargement,27
598,11632,4885,2023-11-05 11:03:07.555871,telechargement,40
150,11633,4949,2023-07-18 11:03:07.555873,clic,183
737,11634,4162,2024-04-24 11:03:07.555876,telechargement,122
951,11635,4589,2024-04-06 11:03:07.555880,clic,290
29,11636,4416,2023-10-13 11:03:07.555884,clic,115
749,11637,4029,2024-01-19 11:03:07.555888,clic,126
103,11638,4134,2023-08-04 11:03:07.555891,telechargement,273
670,11639,4412,2024-04-10 11:03:07.555894,clic,138
89,11640,4621,2024-01-07 11:03:07.555897,clic,269
506,11641,4216,2023-09-26 11:03:07.555900,telechargement,16
41,11642,4881,2023-10-28 11:03:07.555902,telechargement,147
917,11643,4201,2024-03-08 11:03:07.555905,telechargement,95
655,11644,4303,2024-05-30 11:03:07.555908,telechargement,285
359,11645,4872,2023-07-04 11:03:07.555911,clic,242
205,11646,4746,2024-02-27 11:03:07.555915,clic,48
715,11647,4223,2024-05-18 11:03:07.555917,telechargement,225
392,11648,4513,2023-07-26 11:03:07.555921,telechargement,75
536,11649,4611,2024-02-27 11:03:07.555923,clic,260
317,11650,4727,2024-04-18 11:03:07.555935,telechargement,27
387,11651,4860,2023-09-28 11:03:07.555941,clic,249
910,11652,4256,2024-04-10 11:03:07.555945,clic,140
867,11653,4499,2023-08-31 11:03:07.555949,telechargement,134
