client_id,product_id,product_type,subscription_date,amount
481,2680,pret,2023-07-18 11:03:07.513140,19257.04
975,2681,carte_credit,2024-05-09 11:03:07.513142,9015.57
618,2682,compte_courant,2024-03-06 11:03:07.513145,17671.55
827,2683,pret,2024-06-30 11:03:07.513147,17918.76
904,2684,carte_credit,2024-03-30 11:03:07.513150,11408.98
869,2685,compte_courant,2023-07-24 11:03:07.513153,11615.99
558,2686,carte_credit,2024-05-23 11:03:07.513155,8182.48
304,2687,pret,2023-12-22 11:03:07.513158,16373.88
174,2688,carte_credit,2024-03-24 11:03:07.513160,610.22
481,2689,compte_courant,2024-05-23 11:03:07.513163,12258.16
8,2690,compte_courant,2024-03-14 11:03:07.513166,2575.53
953,2691,carte_credit,2024-02-14 11:03:07.513168,1048.09
763,2692,carte_credit,2024-02-08 11:03:07.513171,18861.75
722,2693,pret,2023-12-17 11:03:07.513173,13697.77
648,2694,carte_credit,2024-05-13 11:03:07.513176,2715.84
177,2695,carte_credit,2024-04-29 11:03:07.513178,19482.45
135,2696,pret,2024-06-01 11:03:07.513181,6996.39
925,2697,carte_credit,2023-11-22 11:03:07.513183,9425.82
985,2698,compte_courant,2024-01-07 11:03:07.513186,3865.87
14,2699,carte_credit,2024-05-26 11:03:07.513189,9241.53
764,2700,pret,2024-04-18 11:03:07.513191,1198.06
28,2701,compte_courant,2023-12-26 11:03:07.513194,8722.41
373,2702,carte_credit,2024-05-24 11:03:07.513196,11327.08
366,2703,pret,2023-09-09 11:03:07.513199,2359.04
417,2704,carte_credit,2024-06-05 11:03:07.513201,7363.31
727,2705,pret,2023-09-15 11:03:07.513204,6897.03
293,2706,pret,2024-02-13 11:03:07.513206,9018.66
988,2707,compte_courant,2023-08-16 11:03:07.513209,10980.92
969,2708,carte_credit,2023-12-11 11:03:07.513212,15693.98
161,2709,pret,2024-02-28 11:03:07.513214,2838.16
524,2710,carte_credit,2024-01-22 11:03:07.513217,5417.31
411,2711,pret,2024-01-01 11:03:07.513219,17088.77
35,2712,pret,2023-12-30 11:03:07.513222,11095.25
609,2713,compte_courant,2024-06-30 11:03:07.513225,6635.81
440,2714,pret,2023-07-20 11:03:07.513227,18376.78
235,2715,pret,2023-10-12 11:03:07.513230,17974.99
97,2716,pret,2024-05-10 11:03:07.513232,11625.57
882,2717,compte_courant,2024-05-11 11:03:07.513235,9889.89
394,2718,pret,2023-10-07 11:03:07.513237,4205.39
197,2719,compte_courant,2024-03-12 11:03:07.513240,11166.33
575,2720,carte_credit,2023-09-19 11:03:07.513243,5873.81
827,2721,pret,2024-02-14 11:03:07.513245,1382.03
769,2722,carte_credit,2023-12-18 11:03:07.513248,12813.77
50,2723,pret,2023-10-23 11:03:07.513251,16443.2
113,2724,pret,2024-04-17 11:03:07.513253,5011.66
957,2725,carte_credit,2024-05-22 11:03:07.513256,18050.68
762,2726,pret,2024-04-12 11:03:07.513259,19884.06
790,2727,carte_credit,2024-04-04 11:03:07.513261,821.34
972,2728,carte_credit,2024-02-17 11:03:07.513263,4962.32
389,2729,carte_credit,2024-04-22 11:03:07.513266,2443.82
671,2730,carte_credit,2024-05-01 11:03:07.513269,1582.77
431,2731,compte_courant,2024-06-05 11:03:07.513271,11706.3
914,2732,carte_credit,2024-01-14 11:03:07.513274,679.48
569,2733,compte_courant,2024-04-17 11:03:07.513276,4840.12
937,2734,compte_courant,2024-03-16 11:03:07.513279,10831.68
588,2735,compte_courant,2023-11-05 11:03:07.513281,14908.45
367,2736,compte_courant,2023-11-23 11:03:07.513284,17644.55
287,2737,compte_courant,2023-09-02 11:03:07.513287,8583.14
183,2738,carte_credit,2023-10-27 11:03:07.513289,11427.74
215,2739,carte_credit,2023-12-21 11:03:07.513292,5890.65
42,2740,carte_credit,2024-02-26 11:03:07.513294,3959.65
625,2741,carte_credit,2024-05-23 11:03:07.513297,18103.86
425,2742,pret,2023-08-17 11:03:07.513299,12542.27
594,2743,compte_courant,2023-12-05 11:03:07.513302,5609.03
138,2744,carte_credit,2024-02-05 11:03:07.513304,11118.78
874,2745,compte_courant,2024-01-05 11:03:07.513307,14847.02
952,2746,pret,2023-10-01 11:03:07.513310,15624.13
809,2747,pret,2023-09-12 11:03:07.513312,7127.86
985,2748,carte_credit,2024-02-14 11:03:07.513315,5319.42
17,2749,compte_courant,2024-05-29 11:03:07.513317,2610.71
981,2750,compte_courant,2024-05-21 11:03:07.513320,5621.48
667,2751,pret,2024-04-12 11:03:07.513323,5783.76
692,2752,pret,2024-05-21 11:03:07.513325,1869.28
674,2753,carte_credit,2024-06-11 11:03:07.513328,11017.97
509,2754,compte_courant,2023-08-21 11:03:07.513330,16982.9
183,2755,compte_courant,2024-05-20 11:03:07.513333,1315.15
933,2756,compte_courant,2024-04-02 11:03:07.513335,15271.42
745,2757,pret,2023-11-25 11:03:07.513338,19787.15
250,2758,pret,2024-05-11 11:03:07.513340,15274.33
537,2759,compte_courant,2023-12-26 11:03:07.513343,11377.38
657,2760,carte_credit,2023-09-10 11:03:07.513346,5553.71
395,2761,pret,2024-02-21 11:03:07.513349,10084.32
524,2762,compte_courant,2024-04-10 11:03:07.513351,890.56
810,2763,pret,2024-01-28 11:03:07.513354,11535.92
664,2764,pret,2023-07-03 11:03:07.513357,12172.21
441,2765,compte_courant,2023-12-28 11:03:07.513359,5097.19
846,2766,carte_credit,2023-07-07 11:03:07.513362,17768.87
33,2767,pret,2024-03-12 11:03:07.513364,17115.49
78,2768,pret,2024-03-04 11:03:07.513367,10469.12
625,2769,pret,2023-12-05 11:03:07.513369,15248.83
734,2770,compte_courant,2023-10-12 11:03:07.513372,1101.71
358,2771,carte_credit,2023-10-13 11:03:07.513374,12365.82
335,2772,pret,2023-09-09 11:03:07.513377,14417.57
419,2773,carte_credit,2023-11-17 11:03:07.513380,2181.85
354,2774,pret,2023-09-09 11:03:07.513382,1539.97
299,2775,pret,2023-11-27 11:03:07.513385,723.3
809,2776,pret,2023-10-20 11:03:07.513387,10620.82
79,2777,pret,2024-01-08 11:03:07.513390,8410.58
881,2778,carte_credit,2024-04-17 11:03:07.513392,8208.4
702,2779,pret,2023-09-20 11:03:07.513395,12498.03
351,2780,compte_courant,2024-05-27 11:03:07.513398,11901.85
580,2781,pret,2024-01-01 11:03:07.513400,11512.92
860,2782,carte_credit,2024-04-20 11:03:07.513403,3760.74
404,2783,carte_credit,2023-11-12 11:03:07.513405,6341.49
9,2784,pret,2023-08-24 11:03:07.513408,8356.57
327,2785,compte_courant,2024-04-29 11:03:07.513411,1484.13
998,2786,compte_courant,2024-03-02 11:03:07.513413,11390.94
758,2787,pret,2024-05-12 11:03:07.513416,8575.12
925,2788,pret,2024-05-02 11:03:07.513418,8922.92
113,2789,carte_credit,2024-01-10 11:03:07.513421,5729.73
231,2790,pret,2024-04-22 11:03:07.513423,16953.28
181,2791,compte_courant,2023-07-26 11:03:07.513426,3756.36
956,2792,compte_courant,2024-02-07 11:03:07.513429,2847.38
989,2793,pret,2023-07-15 11:03:07.513431,15341.92
978,2794,compte_courant,2023-12-04 11:03:07.513434,4518.58
222,2795,carte_credit,2024-02-12 11:03:07.513437,12078.0
964,2796,compte_courant,2023-10-29 11:03:07.513439,14523.47
925,2797,pret,2023-07-25 11:03:07.513442,13846.49
771,2798,compte_courant,2024-04-06 11:03:07.513444,5515.33
293,2799,compte_courant,2024-02-19 11:03:07.513447,7818.93
798,2800,compte_courant,2024-02-18 11:03:07.513449,14013.34
338,2801,compte_courant,2024-06-13 11:03:07.513452,5778.93
966,2802,carte_credit,2023-10-12 11:03:07.513455,6372.79
931,2803,carte_credit,2023-12-03 11:03:07.513457,18290.07
662,2804,carte_credit,2024-02-28 11:03:07.513460,12042.74
129,2805,pret,2023-08-29 11:03:07.513463,16202.04
925,2806,carte_credit,2023-07-10 11:03:07.513465,13989.7
551,2807,compte_courant,2024-04-13 11:03:07.513468,4674.99
601,2808,carte_credit,2024-02-12 11:03:07.513470,3810.42
718,2809,pret,2023-09-05 11:03:07.513473,12107.43
430,2810,carte_credit,2024-06-14 11:03:07.513476,4077.02
180,2811,pret,2024-05-16 11:03:07.513478,4685.63
911,2812,carte_credit,2023-07-12 11:03:07.513481,8626.48
841,2813,carte_credit,2024-06-28 11:03:07.513483,12388.98
211,2814,carte_credit,2024-03-17 11:03:07.513486,1832.63
915,2815,compte_courant,2024-05-06 11:03:07.513488,18712.61
982,2816,pret,2023-09-02 11:03:07.513491,9783.88
818,2817,carte_credit,2024-03-16 11:03:07.513493,4583.03
298,2818,compte_courant,2023-09-19 11:03:07.513496,13435.01
147,2819,carte_credit,2023-08-21 11:03:07.513498,3926.49
132,2820,pret,2023-10-16 11:03:07.513501,3727.35
183,2821,carte_credit,2024-06-25 11:03:07.513504,10459.98
600,2822,compte_courant,2024-01-06 11:03:07.513506,1794.8
995,2823,pret,2024-03-28 11:03:07.513509,2388.61
842,2824,compte_courant,2023-09-20 11:03:07.513512,14793.92
618,2825,compte_courant,2023-07-03 11:03:07.513514,19607.62
285,2826,carte_credit,2023-08-18 11:03:07.513517,7460.74
436,2827,compte_courant,2023-08-31 11:03:07.513520,7915.94
929,2828,pret,2024-05-25 11:03:07.513522,16723.26
27,2829,carte_credit,2023-07-09 11:03:07.513525,2973.95
712,2830,compte_courant,2024-06-15 11:03:07.513528,19571.35
99,2831,compte_courant,2023-10-23 11:03:07.513530,11542.49
778,2832,compte_courant,2024-02-14 11:03:07.513533,17560.43
959,2833,pret,2023-08-10 11:03:07.513536,16919.53
593,2834,carte_credit,2024-05-30 11:03:07.513538,10085.83
539,2835,pret,2023-08-21 11:03:07.513541,1404.61
962,2836,compte_courant,2024-03-31 11:03:07.513543,10266.39
987,2837,compte_courant,2023-08-01 11:03:07.513546,13381.09
906,2838,carte_credit,2024-01-21 11:03:07.513549,16250.72
537,2839,carte_credit,2023-07-23 11:03:07.513551,15302.26
132,2840,pret,2023-08-26 11:03:07.513554,6194.71
340,2841,pret,2024-05-13 11:03:07.513556,7697.95
808,2842,pret,2023-12-06 11:03:07.513559,15700.16
612,2843,compte_courant,2024-02-20 11:03:07.513561,13077.73
121,2844,compte_courant,2024-05-01 11:03:07.513564,8919.61
446,2845,compte_courant,2023-07-15 11:03:07.513566,9601.69
226,2846,pret,2024-05-31 11:03:07.513569,4693.0
362,2847,pret,2023-10-09 11:03:07.513571,14050.41
861,2848,carte_credit,2023-12-01 11:03:07.513574,7892.9
44,2849,carte_credit,2024-03-13 11:03:07.513577,4183.54
189,2850,pret,2024-01-12 11:03:07.513579,17807.23
753,2851,pret,2024-06-18 11:03:07.513582,4816.56
398,2852,pret,2024-05-25 11:03:07.513584,4190.16
995,2853,carte_credit,2023-12-14 11:03:07.513587,11607.64
558,2854,carte_credit,2024-06-12 11:03:07.513589,6938.3
19,2855,pret,2024-05-06 11:03:07.513592,17659.87
507,2856,compte_courant,2024-01-10 11:03:07.513595,13734.39
157,2857,carte_credit,2023-12-26 11:03:07.513597,4816.21
167,2858,pret,2023-11-01 11:03:07.513600,18301.95
651,2859,carte_credit,2024-01-06 11:03:07.513602,5625.59
278,2860,pret,2023-11-20 11:03:07.513605,19914.23
336,2861,compte_courant,2024-03-23 11:03:07.513607,18469.46
898,2862,carte_credit,2023-09-02 11:03:07.513610,12029.4
763,2863,carte_credit,2024-06-11 11:03:07.513612,17433.03
835,2864,compte_courant,2024-04-10 11:03:07.513615,11136.11
916,2865,pret,2024-02-10 11:03:07.513617,1613.47
744,2866,compte_courant,2024-05-05 11:03:07.513620,7450.8
718,2867,compte_courant,2024-04-17 11:03:07.513623,8161.38
684,2868,carte_credit,2024-05-07 11:03:07.513626,11590.31
310,2869,compte_courant,2024-06-30 11:03:07.513628,10316.07
951,2870,carte_credit,2024-03-27 11:03:07.513631,4600.54
689,2871,carte_credit,2024-02-23 11:03:07.513633,7866.46
265,2872,pret,2024-03-14 11:03:07.513636,2505.92
127,2873,pret,2024-02-02 11:03:07.513638,14881.29
488,2874,pret,2024-03-05 11:03:07.513641,4651.47
538,2875,compte_courant,2023-10-31 11:03:07.513643,14421.8
549,2876,carte_credit,2023-08-29 11:03:07.513646,19403.19
21,2877,compte_courant,2023-07-17 11:03:07.513662,661.37
375,2878,pret,2023-08-07 11:03:07.513664,10803.32
269,2879,pret,2024-03-20 11:03:07.513667,15679.95
364,2880,carte_credit,2023-12-06 11:03:07.513670,15404.19
521,2881,carte_credit,2023-09-26 11:03:07.513672,16601.2
778,2882,compte_courant,2023-09-26 11:03:07.513675,19434.43
941,2883,carte_credit,2023-07-21 11:03:07.513677,791.85
85,2884,pret,2023-11-21 11:03:07.513680,2933.39
74,2885,pret,2023-12-11 11:03:07.513683,9228.16
9,2886,compte_courant,2024-05-02 11:03:07.513685,8950.75
117,2887,compte_courant,2023-12-07 11:03:07.513688,5061.64
618,2888,compte_courant,2024-02-24 11:03:07.513691,7482.88
768,2889,carte_credit,2023-07-21 11:03:07.513693,18461.29
430,2890,pret,2023-12-28 11:03:07.513696,14334.58
884,2891,carte_credit,2023-08-24 11:03:07.513698,11488.48
315,2892,pret,2023-11-11 11:03:07.513701,8072.74
804,2893,carte_credit,2023-07-05 11:03:07.513704,6626.52
147,2894,carte_credit,2023-12-28 11:03:07.513706,1604.29
270,2895,pret,2023-07-30 11:03:07.513709,16116.6
133,2896,compte_courant,2023-07-14 11:03:07.513711,12725.05
780,2897,pret,2024-03-04 11:03:07.513714,4001.64
310,2898,pret,2024-02-26 11:03:07.513717,19344.17
258,2899,pret,2023-08-01 11:03:07.513719,10142.7
783,2900,carte_credit,2023-12-01 11:03:07.513722,4645.03
13,2901,pret,2023-07-06 11:03:07.513724,3286.89
585,2902,compte_courant,2024-05-24 11:03:07.513727,8264.24
260,2903,carte_credit,2023-09-28 11:03:07.513730,6506.42
643,2904,carte_credit,2024-05-10 11:03:07.513732,19287.93
9,2905,carte_credit,2023-12-25 11:03:07.513735,11546.61
307,2906,compte_courant,2024-05-17 11:03:07.513737,9752.29
792,2907,carte_credit,2023-12-29 11:03:07.513740,8525.92
758,2908,pret,2024-02-15 11:03:07.513742,5947.51
606,2909,compte_courant,2023-09-28 11:03:07.513745,19202.81
758,2910,carte_credit,2023-09-25 11:03:07.513748,6733.65
320,2911,carte_credit,2024-01-31 11:03:07.513750,672.93
783,2912,compte_courant,2024-03-09 11:03:07.513753,12459.83
391,2913,pret,2024-06-25 11:03:07.513755,17482.05
948,2914,pret,2024-04-25 11:03:07.513758,2043.5
757,2915,pret,2023-09-02 11:03:07.513760,11924.7
761,2916,carte_credit,2023-09-27 11:03:07.513763,12221.28
174,2917,compte_courant,2023-11-22 11:03:07.513766,13681.37
862,2918,carte_credit,2023-07-12 11:03:07.513768,3552.68
54,2919,pret,2024-01-01 11:03:07.513771,1001.41
388,2920,compte_courant,2024-03-29 11:03:07.513773,2859.0
982,2921,pret,2023-07-14 11:03:07.513776,4775.27
925,2922,compte_courant,2024-01-22 11:03:07.513778,526.0
748,2923,carte_credit,2023-12-03 11:03:07.513781,3605.03
596,2924,pret,2023-09-24 11:03:07.513784,17284.09
980,2925,compte_courant,2023-10-31 11:03:07.513786,1291.79
644,2926,compte_courant,2024-04-08 11:03:07.513789,6227.23
26,2927,pret,2023-10-29 11:03:07.513791,3057.24
650,2928,carte_credit,2023-08-10 11:03:07.513794,16069.04
211,2929,carte_credit,2024-02-11 11:03:07.513796,12936.52
680,2930,carte_credit,2023-11-01 11:03:07.513799,2622.86
733,2931,compte_courant,2024-06-18 11:03:07.513802,9472.99
527,2932,compte_courant,2024-06-18 11:03:07.513804,6342.21
940,2933,pret,2024-04-05 11:03:07.513807,666.89
774,2934,pret,2024-01-08 11:03:07.513809,4151.86
902,2935,compte_courant,2023-11-13 11:03:07.513812,7386.37
177,2936,carte_credit,2023-08-22 11:03:07.513814,13835.1
427,2937,carte_credit,2024-05-30 11:03:07.513817,9871.58
457,2938,pret,2023-08-18 11:03:07.513819,15320.71
204,2939,carte_credit,2024-05-27 11:03:07.513822,19011.86
310,2940,carte_credit,2023-10-06 11:03:07.513825,2979.75
34,2941,compte_courant,2023-12-03 11:03:07.513827,7264.16
980,2942,pret,2023-08-24 11:03:07.513830,1476.13
124,2943,compte_courant,2024-02-27 11:03:07.513832,2123.97
83,2944,carte_credit,2023-08-19 11:03:07.513835,14766.74
767,2945,compte_courant,2023-10-09 11:03:07.513837,9981.12
674,2946,pret,2024-03-23 11:03:07.513840,18277.52
144,2947,compte_courant,2024-02-14 11:03:07.513842,18538.54
369,2948,compte_courant,2024-03-25 11:03:07.513845,18947.23
191,2949,compte_courant,2024-03-29 11:03:07.513847,2062.21
178,2950,pret,2024-02-12 11:03:07.513850,9784.12
611,2951,compte_courant,2023-09-18 11:03:07.513853,5439.14
11,2952,pret,2024-01-30 11:03:07.513855,3659.94
303,2953,pret,2024-05-18 11:03:07.513858,1832.7
900,2954,pret,2023-09-21 11:03:07.513860,5944.62
966,2955,carte_credit,2023-07-04 11:03:07.513863,6575.62
599,2956,compte_courant,2023-07-30 11:03:07.513865,5263.3
166,2957,pret,2023-12-19 11:03:07.513868,6351.06
864,2958,carte_credit,2024-06-15 11:03:07.513871,18679.6
589,2959,carte_credit,2024-01-11 11:03:07.513873,5921.88
147,2960,compte_courant,2023-12-14 11:03:07.513876,11254.74
497,2961,pret,2023-12-04 11:03:07.513878,14526.87
170,2962,compte_courant,2023-08-03 11:03:07.513881,3639.26
564,2963,compte_courant,2024-03-29 11:03:07.513884,6814.38
632,2964,pret,2024-01-19 11:03:07.513886,14525.91
957,2965,carte_credit,2023-10-05 11:03:07.513889,19397.28
48,2966,pret,2023-09-22 11:03:07.513891,1881.99
729,2967,pret,2024-06-29 11:03:07.513894,12123.3
176,2968,carte_credit,2024-02-14 11:03:07.513897,16496.56
880,2969,pret,2023-08-29 11:03:07.513899,13141.37
942,2970,carte_credit,2023-07-12 11:03:07.513902,4089.66
943,2971,pret,2023-11-02 11:03:07.513904,8822.93
917,2972,compte_courant,2024-03-10 11:03:07.513907,6189.37
831,2973,pret,2023-11-01 11:03:07.513909,7629.83
50,2974,pret,2024-06-09 11:03:07.513912,4465.23
750,2975,carte_credit,2023-07-18 11:03:07.513915,10909.73
955,2976,compte_courant,2023-09-29 11:03:07.513917,3490.34
422,2977,carte_credit,2023-08-23 11:03:07.513920,12274.53
465,2978,pret,2024-06-01 11:03:07.513923,15015.36
805,2979,pret,2024-04-30 11:03:07.513925,8861.94
52,2980,pret,2023-07-30 11:03:07.513928,5545.08
742,2981,pret,2024-06-16 11:03:07.513930,8699.97
419,2982,compte_courant,2023-09-11 11:03:07.513933,3116.01
834,2983,pret,2024-01-19 11:03:07.513936,8960.43
492,2984,pret,2023-08-16 11:03:07.513938,11241.22
143,2985,compte_courant,2024-05-23 11:03:07.513941,17614.67
817,2986,carte_credit,2024-01-20 11:03:07.513944,16936.34
473,2987,carte_credit,2024-06-03 11:03:07.513946,8430.41
409,2988,carte_credit,2023-07-07 11:03:07.513949,16460.08
542,2989,carte_credit,2024-02-14 11:03:07.513951,15129.56
969,2990,carte_credit,2024-05-01 11:03:07.513954,17453.6
239,2991,carte_credit,2023-09-30 11:03:07.513956,1043.86
753,2992,compte_courant,2023-07-18 11:03:07.513959,655.08
479,2993,pret,2024-05-07 11:03:07.513962,19464.05
586,2994,compte_courant,2023-11-04 11:03:07.513965,18281.06
649,2995,pret,2023-12-28 11:03:07.513967,1063.25
192,2996,pret,2023-07-03 11:03:07.513970,1759.72
894,2997,compte_courant,2024-01-17 11:03:07.513972,10295.83
427,2998,carte_credit,2023-10-15 11:03:07.513975,17041.54
667,2999,pret,2023-10-21 11:03:07.513978,673.05
722,3000,compte_courant,2023-10-26 11:03:07.513980,7392.94
755,3001,compte_courant,2024-01-04 11:03:07.513983,5889.75
953,3002,compte_courant,2023-09-03 11:03:07.513985,15405.72
699,3003,compte_courant,2023-12-02 11:03:07.513988,1364.3
369,3004,carte_credit,2024-05-31 11:03:07.513990,10119.79
80,3005,carte_credit,2024-06-17 11:03:07.513993,1740.36
629,3006,compte_courant,2024-04-19 11:03:07.513996,3107.88
893,3007,carte_credit,2023-09-15 11:03:07.513998,18106.56
754,3008,compte_courant,2023-08-26 11:03:07.514001,9409.73
511,3009,carte_credit,2023-12-29 11:03:07.514003,17286.69
83,3010,pret,2024-06-24 11:03:07.514006,19025.41
81,3011,compte_courant,2023-08-05 11:03:07.514008,15768.15
201,3012,compte_courant,2024-06-22 11:03:07.514011,11330.79
12,3013,compte_courant,2024-01-21 11:03:07.514014,19040.2
643,3014,compte_courant,2023-08-22 11:03:07.514017,1340.33
820,3015,compte_courant,2024-04-19 11:03:07.514019,13384.86
32,3016,pret,2024-05-04 11:03:07.514022,8395.98
25,3017,carte_credit,2024-03-20 11:03:07.514025,14270.59
636,3018,pret,2023-11-07 11:03:07.514027,17294.09
718,3019,carte_credit,2023-07-28 11:03:07.514030,7692.88
436,3020,carte_credit,2023-11-06 11:03:07.514043,18169.09
922,3021,compte_courant,2023-12-01 11:03:07.514047,16639.74
768,3022,compte_courant,2024-03-09 11:03:07.514050,3934.39
144,3023,carte_credit,2024-05-19 11:03:07.514052,16461.98
516,3024,pret,2024-03-09 11:03:07.514055,12703.57
623,3025,pret,2024-03-18 11:03:07.514058,4523.8
296,3026,carte_credit,2023-09-28 11:03:07.514060,7877.93
457,3027,compte_courant,2023-10-17 11:03:07.514063,2839.03
406,3028,pret,2023-12-21 11:03:07.514066,10861.57
910,3029,pret,2023-09-16 11:03:07.514068,8478.72
183,3030,carte_credit,2023-12-18 11:03:07.514071,4053.38
287,3031,carte_credit,2024-04-16 11:03:07.514074,15472.9
138,3032,compte_courant,2023-08-30 11:03:07.514076,19107.71
242,3033,pret,2024-02-02 11:03:07.514079,1164.38
44,3034,pret,2023-09-17 11:03:07.514081,9824.52
184,3035,pret,2024-02-06 11:03:07.514084,13170.1
33,3036,pret,2024-05-31 11:03:07.514087,10905.03
689,3037,compte_courant,2024-05-01 11:03:07.514090,3303.18
833,3038,carte_credit,2024-02-16 11:03:07.514092,18406.64
721,3039,pret,2024-04-04 11:03:07.514095,11260.98
801,3040,compte_courant,2023-07-06 11:03:07.514097,2773.79
273,3041,carte_credit,2024-04-22 11:03:07.514100,5671.13
190,3042,compte_courant,2024-05-30 11:03:07.514102,11392.97
32,3043,pret,2023-07-09 11:03:07.514105,2484.5
708,3044,compte_courant,2024-03-14 11:03:07.514108,3281.04
70,3045,carte_credit,2023-07-31 11:03:07.514110,11561.35
4,3046,pret,2023-10-16 11:03:07.514113,5936.14
816,3047,compte_courant,2024-01-22 11:03:07.514116,16265.47
557,3048,pret,2023-09-12 11:03:07.514118,5094.44
836,3049,pret,2023-11-22 11:03:07.514122,579.24
750,3050,pret,2024-05-12 11:03:07.514124,15974.11
982,3051,pret,2023-12-02 11:03:07.514126,6041.88
27,3052,compte_courant,2023-10-30 11:03:07.514128,8561.57
352,3053,compte_courant,2023-12-25 11:03:07.514131,1153.27
178,3054,pret,2024-01-30 11:03:07.514133,10471.92
806,3055,pret,2023-08-17 11:03:07.514135,6514.82
247,3056,carte_credit,2024-04-09 11:03:07.514138,14770.97
622,3057,carte_credit,2023-12-23 11:03:07.514140,4596.01
244,3058,carte_credit,2023-09-15 11:03:07.514142,5727.16
3,3059,compte_courant,2024-05-19 11:03:07.514144,2825.05
30,3060,pret,2024-06-11 11:03:07.514147,11205.18
357,3061,compte_courant,2024-04-03 11:03:07.514149,6811.85
324,3062,carte_credit,2024-01-09 11:03:07.514151,1232.06
381,3063,pret,2024-02-18 11:03:07.514154,5043.48
178,3064,carte_credit,2024-06-30 11:03:07.514156,12714.46
258,3065,pret,2024-03-11 11:03:07.514158,17863.98
370,3066,pret,2023-10-17 11:03:07.514160,659.58
824,3067,pret,2024-06-14 11:03:07.514163,18435.98
953,3068,pret,2023-10-31 11:03:07.514165,14924.88
281,3069,compte_courant,2023-11-28 11:03:07.514167,12214.1
24,3070,compte_courant,2024-03-25 11:03:07.514169,10128.63
626,3071,compte_courant,2024-04-24 11:03:07.514172,16186.78
141,3072,carte_credit,2024-04-17 11:03:07.514174,16436.94
26,3073,compte_courant,2023-08-16 11:03:07.514176,598.33
774,3074,compte_courant,2024-06-19 11:03:07.514178,8695.59
755,3075,pret,2024-03-14 11:03:07.514181,14163.75
990,3076,compte_courant,2023-08-09 11:03:07.514183,5981.6
746,3077,pret,2023-08-15 11:03:07.514185,12012.39
849,3078,compte_courant,2024-03-03 11:03:07.514187,2440.51
831,3079,carte_credit,2023-09-16 11:03:07.514190,10569.24
430,3080,carte_credit,2024-01-25 11:03:07.514192,19722.94
326,3081,pret,2024-03-09 11:03:07.514194,19660.45
299,3082,pret,2023-07-28 11:03:07.514196,3394.91
963,3083,compte_courant,2024-05-17 11:03:07.514199,6534.74
156,3084,pret,2023-12-28 11:03:07.514201,9681.8
591,3085,carte_credit,2023-10-27 11:03:07.514203,16163.3
545,3086,pret,2023-10-22 11:03:07.514206,16591.39
335,3087,pret,2023-10-31 11:03:07.514208,6630.66
596,3088,pret,2024-06-18 11:03:07.514210,18883.75
370,3089,carte_credit,2024-04-23 11:03:07.514212,18824.0
803,3090,carte_credit,2023-08-21 11:03:07.514215,19629.95
225,3091,carte_credit,2023-12-04 11:03:07.514217,17804.78
755,3092,pret,2024-01-15 11:03:07.514219,9787.66
483,3093,compte_courant,2024-04-27 11:03:07.514221,19169.06
326,3094,pret,2024-06-27 11:03:07.514224,7863.89
401,3095,compte_courant,2023-12-08 11:03:07.514226,2612.32
363,3096,carte_credit,2024-06-27 11:03:07.514228,19630.18
513,3097,carte_credit,2023-07-13 11:03:07.514231,11614.36
754,3098,pret,2024-03-20 11:03:07.514233,11260.34
836,3099,carte_credit,2024-02-27 11:03:07.514235,2918.54
926,3100,carte_credit,2023-11-27 11:03:07.514237,8095.5
582,3101,pret,2023-10-26 11:03:07.514239,9821.5
67,3102,carte_credit,2023-09-21 11:03:07.514242,6689.09
824,3103,carte_credit,2023-08-18 11:03:07.514244,14577.18
439,3104,compte_courant,2023-11-08 11:03:07.514246,4383.16
60,3105,compte_courant,2024-04-26 11:03:07.514248,2906.0
995,3106,carte_credit,2023-08-06 11:03:07.514251,7562.57
167,3107,compte_courant,2023-10-15 11:03:07.514253,11662.59
858,3108,compte_courant,2024-06-23 11:03:07.514255,4105.86
680,3109,pret,2024-02-28 11:03:07.514257,13295.92
611,3110,pret,2023-12-21 11:03:07.514260,7222.98
543,3111,compte_courant,2024-01-13 11:03:07.514262,4225.71
359,3112,carte_credit,2024-02-11 11:03:07.514264,19444.63
197,3113,pret,2024-05-24 11:03:07.514266,12419.24
861,3114,carte_credit,2024-06-16 11:03:07.514268,7285.59
186,3115,pret,2023-12-22 11:03:07.514271,18055.53
313,3116,carte_credit,2023-09-01 11:03:07.514273,12099.98
266,3117,carte_credit,2024-02-07 11:03:07.514275,19864.99
347,3118,compte_courant,2023-11-08 11:03:07.514277,13046.88
195,3119,carte_credit,2023-11-16 11:03:07.514279,16731.98
996,3120,carte_credit,2024-01-07 11:03:07.514282,14858.82
360,3121,pret,2023-11-19 11:03:07.514284,2445.93
213,3122,compte_courant,2024-06-29 11:03:07.514286,12707.15
407,3123,compte_courant,2023-11-23 11:03:07.514288,3111.83
576,3124,carte_credit,2024-01-02 11:03:07.514291,7637.36
38,3125,carte_credit,2024-06-10 11:03:07.514293,18504.4
613,3126,carte_credit,2023-09-09 11:03:07.514295,884.23
318,3127,compte_courant,2023-09-06 11:03:07.514297,4061.36
677,3128,pret,2023-11-08 11:03:07.514299,17531.4
938,3129,pret,2023-12-24 11:03:07.514302,12372.82
493,3130,compte_courant,2023-08-04 11:03:07.514304,917.89
477,3131,carte_credit,2024-03-21 11:03:07.514306,12268.14
