client_id,interaction_id,timestamp,interaction_type,duration_seconds
102,5836,2024-06-28 11:03:07.480218,visite_site,198
712,5837,2024-04-23 11:03:07.480221,appel_service_client,596
68,5838,2024-01-16 11:03:07.480223,email,110
277,5839,2024-04-16 11:03:07.480226,visite_site,594
294,5840,2023-07-30 11:03:07.480229,visite_site,162
178,5841,2023-11-30 11:03:07.480231,email,348
773,5842,2023-12-30 11:03:07.480234,appel_service_client,415
785,5843,2024-01-21 11:03:07.480236,appel_service_client,331
395,5844,2023-09-26 11:03:07.480239,appel_service_client,104
816,5845,2024-03-23 11:03:07.480242,email,400
357,5846,2024-03-29 11:03:07.480244,email,424
232,5847,2024-02-19 11:03:07.480246,visite_site,254
208,5848,2024-05-15 11:03:07.480249,visite_site,334
913,5849,2024-03-06 11:03:07.480252,visite_site,374
588,5850,2024-05-30 11:03:07.480254,appel_service_client,482
987,5851,2023-09-07 11:03:07.480257,appel_service_client,434
335,5852,2024-03-28 11:03:07.480259,email,234
888,5853,2023-07-29 11:03:07.480261,visite_site,67
747,5854,2023-08-17 11:03:07.480264,email,297
868,5855,2023-07-16 11:03:07.480266,appel_service_client,34
711,5856,2024-01-05 11:03:07.480269,appel_service_client,375
881,5857,2023-07-20 11:03:07.480271,appel_service_client,557
921,5858,2023-10-05 11:03:07.480275,appel_service_client,82
886,5859,2024-06-18 11:03:07.480277,appel_service_client,317
145,5860,2024-06-01 11:03:07.480281,appel_service_client,562
204,5861,2024-06-09 11:03:07.480283,visite_site,35
130,5862,2024-04-04 11:03:07.480285,visite_site,600
916,5863,2023-11-12 11:03:07.480288,email,201
480,5864,2024-02-14 11:03:07.480292,email,382
486,5865,2024-06-11 11:03:07.480295,visite_site,409
420,5866,2023-11-29 11:03:07.480297,visite_site,65
166,5867,2023-10-26 11:03:07.480300,appel_service_client,70
164,5868,2024-05-27 11:03:07.480302,email,52
484,5869,2023-09-01 11:03:07.480305,email,344
730,5870,2024-02-21 11:03:07.480307,appel_service_client,213
743,5871,2024-06-04 11:03:07.480310,appel_service_client,108
268,5872,2023-07-31 11:03:07.480312,email,286
82,5873,2024-05-11 11:03:07.480315,appel_service_client,38
572,5874,2023-09-30 11:03:07.480317,email,384
998,5875,2024-04-15 11:03:07.480320,appel_service_client,197
235,5876,2023-08-24 11:03:07.480323,visite_site,90
458,5877,2024-02-01 11:03:07.480325,visite_site,505
340,5878,2024-03-01 11:03:07.480329,appel_service_client,437
715,5879,2024-01-04 11:03:07.480331,appel_service_client,490
16,5880,2024-03-18 11:03:07.480333,email,599
800,5881,2024-01-27 11:03:07.480335,appel_service_client,71
4,5882,2024-04-06 11:03:07.480337,appel_service_client,425
296,5883,2023-11-28 11:03:07.480340,visite_site,253
246,5884,2024-06-15 11:03:07.480342,visite_site,57
629,5885,2024-06-11 11:03:07.480344,appel_service_client,178
728,5886,2024-04-13 11:03:07.480347,appel_service_client,68
46,5887,2023-11-28 11:03:07.480349,email,508
215,5888,2023-08-14 11:03:07.480351,visite_site,31
194,5889,2023-10-09 11:03:07.480353,visite_site,90
828,5890,2023-11-25 11:03:07.480358,appel_service_client,283
858,5891,2024-06-29 11:03:07.480360,appel_service_client,125
697,5892,2023-12-10 11:03:07.480362,visite_site,514
869,5893,2024-04-21 11:03:07.480365,visite_site,247
495,5894,2023-10-14 11:03:07.480367,appel_service_client,250
862,5895,2023-11-01 11:03:07.480369,email,453
286,5896,2024-02-16 11:03:07.480371,appel_service_client,545
567,5897,2024-04-19 11:03:07.480373,visite_site,200
771,5898,2024-06-16 11:03:07.480375,appel_service_client,246
185,5899,2024-06-28 11:03:07.480377,visite_site,229
289,5900,2023-09-23 11:03:07.480379,appel_service_client,113
156,5901,2023-08-05 11:03:07.480381,email,161
671,5902,2023-08-16 11:03:07.480384,visite_site,201
763,5903,2023-10-22 11:03:07.480386,email,156
896,5904,2023-09-20 11:03:07.480388,email,191
151,5905,2023-09-25 11:03:07.480390,email,79
706,5906,2024-03-03 11:03:07.480392,appel_service_client,361
998,5907,2023-11-25 11:03:07.480394,appel_service_client,547
715,5908,2024-06-16 11:03:07.480396,email,307
37,5909,2024-02-24 11:03:07.480399,email,461
320,5910,2024-01-01 11:03:07.480401,appel_service_client,280
331,5911,2023-10-03 11:03:07.480403,visite_site,379
109,5912,2024-06-20 11:03:07.480405,appel_service_client,490
83,5913,2024-01-21 11:03:07.480407,appel_service_client,34
713,5914,2024-05-15 11:03:07.480409,email,593
208,5915,2024-02-15 11:03:07.480412,visite_site,217
74,5916,2023-07-05 11:03:07.480414,appel_service_client,306
418,5917,2024-05-16 11:03:07.480416,visite_site,439
680,5918,2023-11-29 11:03:07.480419,email,278
470,5919,2023-10-29 11:03:07.480424,email,50
192,5920,2023-10-16 11:03:07.480426,email,335
137,5921,2024-05-02 11:03:07.480428,email,100
25,5922,2023-11-24 11:03:07.480431,visite_site,274
462,5923,2023-12-05 11:03:07.480433,email,200
570,5924,2024-06-16 11:03:07.480435,visite_site,410
658,5925,2023-07-29 11:03:07.480437,visite_site,366
321,5926,2024-05-27 11:03:07.480439,appel_service_client,86
555,5927,2023-08-28 11:03:07.480441,email,146
202,5928,2024-02-22 11:03:07.480443,visite_site,374
205,5929,2023-11-02 11:03:07.480446,visite_site,429
155,5930,2024-04-17 11:03:07.480448,visite_site,230
490,5931,2023-09-02 11:03:07.480450,appel_service_client,579
696,5932,2023-10-20 11:03:07.480452,appel_service_client,199
395,5933,2024-06-28 11:03:07.480454,email,256
739,5934,2024-04-15 11:03:07.480456,appel_service_client,144
556,5935,2024-06-20 11:03:07.480459,visite_site,141
725,5936,2023-11-08 11:03:07.480461,email,165
733,5937,2023-11-29 11:03:07.480463,email,215
21,5938,2024-02-29 11:03:07.480465,email,500
242,5939,2023-11-23 11:03:07.480468,appel_service_client,303
618,5940,2023-09-10 11:03:07.480470,appel_service_client,255
40,5941,2023-09-13 11:03:07.480472,appel_service_client,586
688,5942,2024-06-09 11:03:07.480474,appel_service_client,280
967,5943,2024-02-03 11:03:07.480476,email,237
336,5944,2023-08-27 11:03:07.480478,email,449
351,5945,2024-03-29 11:03:07.480481,appel_service_client,128
715,5946,2023-08-10 11:03:07.480483,appel_service_client,314
709,5947,2024-02-12 11:03:07.480485,appel_service_client,449
864,5948,2023-12-04 11:03:07.480488,appel_service_client,443
199,5949,2024-02-06 11:03:07.480490,email,137
280,5950,2023-11-21 11:03:07.480492,appel_service_client,279
426,5951,2024-01-16 11:03:07.480494,appel_service_client,400
145,5952,2023-09-19 11:03:07.480496,visite_site,135
646,5953,2024-04-14 11:03:07.480499,visite_site,229
209,5954,2023-10-28 11:03:07.480501,email,182
43,5955,2023-07-09 11:03:07.480503,email,47
243,5956,2024-07-02 11:03:07.480505,appel_service_client,381
321,5957,2023-10-30 11:03:07.480507,visite_site,431
473,5958,2023-09-19 11:03:07.480509,appel_service_client,41
144,5959,2023-10-22 11:03:07.480512,appel_service_client,133
641,5960,2024-03-09 11:03:07.480516,appel_service_client,177
431,5961,2023-10-04 11:03:07.480520,visite_site,70
177,5962,2023-11-02 11:03:07.480523,visite_site,334
352,5963,2024-05-25 11:03:07.480526,appel_service_client,191
94,5964,2023-08-15 11:03:07.480528,visite_site,501
211,5965,2023-09-25 11:03:07.480531,visite_site,104
69,5966,2024-06-21 11:03:07.480533,email,216
874,5967,2024-02-20 11:03:07.480535,email,138
270,5968,2023-07-20 11:03:07.480538,appel_service_client,483
338,5969,2024-02-23 11:03:07.480540,visite_site,487
121,5970,2023-07-09 11:03:07.480543,email,52
323,5971,2023-08-05 11:03:07.480545,email,119
394,5972,2023-07-19 11:03:07.480548,visite_site,270
883,5973,2023-09-01 11:03:07.480551,appel_service_client,192
33,5974,2024-03-18 11:03:07.480554,email,74
14,5975,2023-12-11 11:03:07.480556,appel_service_client,498
177,5976,2023-10-13 11:03:07.480558,visite_site,544
240,5977,2024-01-14 11:03:07.480560,email,362
749,5978,2023-10-08 11:03:07.480562,visite_site,456
539,5979,2024-05-02 11:03:07.480564,visite_site,298
985,5980,2024-06-18 11:03:07.480568,email,251
466,5981,2023-09-03 11:03:07.480570,visite_site,65
337,5982,2023-11-14 11:03:07.480572,visite_site,440
500,5983,2023-12-07 11:03:07.480575,appel_service_client,183
5,5984,2024-04-03 11:03:07.480577,email,548
699,5985,2024-04-22 11:03:07.480579,visite_site,87
438,5986,2024-04-10 11:03:07.480581,email,543
652,5987,2024-03-13 11:03:07.480583,appel_service_client,429
981,5988,2024-05-01 11:03:07.480585,visite_site,195
692,5989,2023-12-17 11:03:07.480587,appel_service_client,310
412,5990,2024-02-07 11:03:07.480590,visite_site,330
861,5991,2024-01-16 11:03:07.480592,appel_service_client,493
930,5992,2024-04-22 11:03:07.480594,appel_service_client,230
99,5993,2023-11-01 11:03:07.480596,visite_site,58
912,5994,2023-12-09 11:03:07.480598,visite_site,94
32,5995,2024-05-19 11:03:07.480600,email,51
5,5996,2024-04-10 11:03:07.480602,appel_service_client,367
530,5997,2024-01-21 11:03:07.480604,email,417
681,5998,2023-12-04 11:03:07.480607,email,184
460,5999,2023-10-27 11:03:07.480609,visite_site,322
974,6000,2023-11-15 11:03:07.480611,appel_service_client,47
727,6001,2024-04-04 11:03:07.480613,appel_service_client,109
435,6002,2024-06-11 11:03:07.480615,visite_site,356
232,6003,2023-11-26 11:03:07.480618,appel_service_client,105
765,6004,2023-11-10 11:03:07.480620,email,101
921,6005,2024-03-16 11:03:07.480622,appel_service_client,90
814,6006,2023-12-24 11:03:07.480625,appel_service_client,465
996,6007,2024-03-25 11:03:07.480627,appel_service_client,67
261,6008,2023-08-05 11:03:07.480629,visite_site,196
634,6009,2024-01-09 11:03:07.480631,appel_service_client,598
735,6010,2023-11-30 11:03:07.480633,appel_service_client,324
879,6011,2024-03-31 11:03:07.480635,email,47
221,6012,2024-03-26 11:03:07.480638,appel_service_client,509
330,6013,2023-09-08 11:03:07.480641,appel_service_client,547
559,6014,2024-01-30 11:03:07.480643,appel_service_client,121
566,6015,2023-11-25 11:03:07.480645,email,476
11,6016,2024-04-07 11:03:07.480647,appel_service_client,73
500,6017,2023-10-30 11:03:07.480649,visite_site,564
485,6018,2024-04-23 11:03:07.480651,appel_service_client,219
910,6019,2024-02-27 11:03:07.480653,visite_site,401
910,6020,2024-02-02 11:03:07.480655,appel_service_client,545
501,6021,2024-06-07 11:03:07.480658,appel_service_client,419
5,6022,2023-10-18 11:03:07.480660,visite_site,424
489,6023,2024-01-21 11:03:07.480662,email,587
995,6024,2023-12-28 11:03:07.480664,email,305
695,6025,2023-07-13 11:03:07.480666,appel_service_client,269
87,6026,2023-12-06 11:03:07.480668,appel_service_client,305
93,6027,2023-07-29 11:03:07.480670,appel_service_client,205
794,6028,2024-06-08 11:03:07.480673,email,266
456,6029,2024-06-01 11:03:07.480675,visite_site,497
170,6030,2024-03-15 11:03:07.480677,appel_service_client,472
854,6031,2023-12-27 11:03:07.480679,appel_service_client,471
254,6032,2024-06-22 11:03:07.480681,appel_service_client,402
666,6033,2023-09-19 11:03:07.480684,email,400
951,6034,2024-06-07 11:03:07.480686,visite_site,322
753,6035,2024-04-29 11:03:07.480688,email,76
231,6036,2024-04-16 11:03:07.480690,email,67
169,6037,2024-05-30 11:03:07.480692,email,340
945,6038,2024-06-16 11:03:07.480695,email,121
427,6039,2023-11-27 11:03:07.480697,visite_site,113
225,6040,2024-05-24 11:03:07.480699,email,524
382,6041,2023-09-16 11:03:07.480701,appel_service_client,400
634,6042,2024-05-02 11:03:07.480717,appel_service_client,341
125,6043,2024-04-24 11:03:07.480719,visite_site,63
22,6044,2023-12-13 11:03:07.480721,visite_site,253
682,6045,2023-09-15 11:03:07.480726,visite_site,502
110,6046,2024-06-03 11:03:07.480728,visite_site,485
682,6047,2024-05-12 11:03:07.480730,appel_service_client,158
1000,6048,2024-05-23 11:03:07.480732,email,446
478,6049,2024-05-16 11:03:07.480734,email,532
510,6050,2024-04-20 11:03:07.480736,email,82
863,6051,2023-11-13 11:03:07.480739,appel_service_client,387
195,6052,2024-04-23 11:03:07.480741,email,460
768,6053,2023-09-30 11:03:07.480743,email,324
82,6054,2024-06-24 11:03:07.480745,appel_service_client,183
492,6055,2023-11-10 11:03:07.480748,email,524
966,6056,2023-11-21 11:03:07.480750,visite_site,469
160,6057,2023-10-27 11:03:07.480752,email,478
264,6058,2024-02-27 11:03:07.480754,email,350
546,6059,2023-08-03 11:03:07.480756,visite_site,497
295,6060,2023-12-13 11:03:07.480758,visite_site,304
944,6061,2023-11-22 11:03:07.480761,appel_service_client,569
783,6062,2024-05-03 11:03:07.480763,email,471
430,6063,2024-05-21 11:03:07.480765,appel_service_client,87
830,6064,2024-05-14 11:03:07.480767,visite_site,394
893,6065,2023-10-13 11:03:07.480769,visite_site,370
69,6066,2024-04-09 11:03:07.480771,visite_site,215
395,6067,2024-06-17 11:03:07.480773,visite_site,63
476,6068,2023-12-03 11:03:07.480776,appel_service_client,100
682,6069,2024-04-13 11:03:07.480778,email,202
53,6070,2024-02-15 11:03:07.480780,appel_service_client,49
242,6071,2024-03-14 11:03:07.480782,visite_site,167
706,6072,2024-01-06 11:03:07.480784,visite_site,68
746,6073,2023-07-28 11:03:07.480786,appel_service_client,60
560,6074,2023-09-23 11:03:07.480789,appel_service_client,64
123,6075,2023-10-17 11:03:07.480791,appel_service_client,225
290,6076,2024-02-05 11:03:07.480828,visite_site,514
687,6077,2023-11-16 11:03:07.480833,visite_site,240
801,6078,2024-05-15 11:03:07.480835,appel_service_client,45
710,6079,2024-03-25 11:03:07.480837,visite_site,74
852,6080,2024-06-28 11:03:07.480840,email,454
152,6081,2024-03-15 11:03:07.480842,visite_site,391
861,6082,2023-12-09 11:03:07.480844,appel_service_client,302
164,6083,2024-01-10 11:03:07.480846,email,413
53,6084,2024-05-26 11:03:07.480848,appel_service_client,33
7,6085,2023-11-30 11:03:07.480850,visite_site,519
317,6086,2024-05-05 11:03:07.480853,email,419
596,6087,2023-08-15 11:03:07.480855,email,256
762,6088,2024-04-16 11:03:07.480858,email,583
591,6089,2024-06-04 11:03:07.480860,email,85
729,6090,2023-08-04 11:03:07.480863,appel_service_client,238
218,6091,2023-12-06 11:03:07.480865,visite_site,270
43,6092,2023-09-25 11:03:07.480868,email,125
936,6093,2023-11-20 11:03:07.480870,visite_site,63
926,6094,2024-05-31 11:03:07.480872,email,192
738,6095,2024-06-12 11:03:07.480874,appel_service_client,68
980,6096,2023-07-10 11:03:07.480876,appel_service_client,65
176,6097,2023-08-17 11:03:07.480878,email,323
710,6098,2023-10-29 11:03:07.480881,appel_service_client,435
834,6099,2024-01-26 11:03:07.480883,email,322
911,6100,2024-04-30 11:03:07.480885,email,354
748,6101,2023-07-16 11:03:07.480887,visite_site,222
320,6102,2023-11-26 11:03:07.480889,visite_site,63
208,6103,2023-08-15 11:03:07.480891,appel_service_client,426
864,6104,2024-03-28 11:03:07.480894,appel_service_client,350
270,6105,2023-08-13 11:03:07.480896,appel_service_client,335
942,6106,2023-09-30 11:03:07.480898,visite_site,321
461,6107,2023-07-21 11:03:07.480900,email,310
662,6108,2023-08-25 11:03:07.480902,visite_site,103
554,6109,2023-12-21 11:03:07.480905,visite_site,101
466,6110,2024-04-18 11:03:07.480907,appel_service_client,39
27,6111,2023-12-07 11:03:07.480909,email,66
572,6112,2024-03-18 11:03:07.480911,appel_service_client,70
362,6113,2024-04-15 11:03:07.480913,appel_service_client,167
572,6114,2024-04-04 11:03:07.480915,visite_site,30
369,6115,2023-07-04 11:03:07.480917,email,371
162,6116,2023-12-13 11:03:07.480920,email,426
997,6117,2023-10-06 11:03:07.480922,appel_service_client,276
356,6118,2024-04-25 11:03:07.480924,appel_service_client,454
338,6119,2024-02-18 11:03:07.480926,visite_site,64
348,6120,2024-06-11 11:03:07.480928,visite_site,234
341,6121,2024-06-02 11:03:07.480930,appel_service_client,350
153,6122,2024-01-30 11:03:07.480932,email,484
50,6123,2024-06-30 11:03:07.480934,visite_site,593
695,6124,2023-07-11 11:03:07.480936,appel_service_client,414
124,6125,2023-12-14 11:03:07.480938,email,417
342,6126,2024-03-04 11:03:07.480940,email,577
747,6127,2024-02-23 11:03:07.480943,appel_service_client,482
28,6128,2024-05-18 11:03:07.480945,email,100
632,6129,2023-10-12 11:03:07.480947,visite_site,214
294,6130,2024-01-15 11:03:07.480950,appel_service_client,417
998,6131,2024-05-09 11:03:07.480953,visite_site,309
910,6132,2023-12-31 11:03:07.480955,appel_service_client,426
743,6133,2024-04-05 11:03:07.480957,appel_service_client,110
732,6134,2023-07-31 11:03:07.480959,email,438
420,6135,2024-02-23 11:03:07.480961,visite_site,283
796,6136,2023-08-05 11:03:07.480964,appel_service_client,502
169,6137,2024-05-23 11:03:07.480966,email,115
822,6138,2023-08-22 11:03:07.480968,visite_site,129
892,6139,2024-03-26 11:03:07.480971,email,487
183,6140,2023-11-05 11:03:07.480973,email,341
210,6141,2023-09-05 11:03:07.480975,visite_site,489
838,6142,2024-02-18 11:03:07.480977,visite_site,99
7,6143,2023-07-09 11:03:07.480979,visite_site,35
145,6144,2024-06-11 11:03:07.480981,appel_service_client,142
483,6145,2024-02-14 11:03:07.480983,email,540
541,6146,2023-08-07 11:03:07.480987,email,554
127,6147,2023-10-13 11:03:07.480989,visite_site,293
222,6148,2023-09-13 11:03:07.480991,appel_service_client,330
531,6149,2023-08-16 11:03:07.480993,appel_service_client,119
537,6150,2024-01-05 11:03:07.480995,visite_site,186
777,6151,2023-07-15 11:03:07.480997,email,518
131,6152,2023-07-11 11:03:07.480999,email,404
545,6153,2023-11-24 11:03:07.481002,appel_service_client,449
598,6154,2024-06-19 11:03:07.481004,visite_site,111
150,6155,2024-06-27 11:03:07.481006,email,372
342,6156,2024-02-03 11:03:07.481008,visite_site,479
972,6157,2024-03-23 11:03:07.481010,visite_site,593
489,6158,2024-03-24 11:03:07.481012,appel_service_client,65
812,6159,2024-04-13 11:03:07.481014,email,249
158,6160,2024-01-15 11:03:07.481017,email,159
198,6161,2024-03-28 11:03:07.481019,appel_service_client,555
416,6162,2024-02-24 11:03:07.481021,email,287
337,6163,2023-10-26 11:03:07.481023,visite_site,274
414,6164,2023-07-14 11:03:07.481025,email,140
553,6165,2024-01-20 11:03:07.481027,visite_site,303
116,6166,2023-10-14 11:03:07.481029,email,211
345,6167,2023-09-10 11:03:07.481031,email,442
960,6168,2023-09-18 11:03:07.481034,appel_service_client,163
127,6169,2023-12-07 11:03:07.481036,visite_site,488
361,6170,2023-11-22 11:03:07.481038,visite_site,350
120,6171,2024-05-19 11:03:07.481040,appel_service_client,600
141,6172,2024-06-23 11:03:07.481042,email,112
74,6173,2023-09-19 11:03:07.481045,appel_service_client,583
30,6174,2023-09-01 11:03:07.481047,appel_service_client,206
790,6175,2024-06-29 11:03:07.481049,email,272
983,6176,2023-12-29 11:03:07.481052,email,312
461,6177,2024-03-25 11:03:07.481054,visite_site,248
737,6178,2024-05-10 11:03:07.481056,appel_service_client,507
391,6179,2024-03-17 11:03:07.481058,email,144
397,6180,2023-10-16 11:03:07.481060,email,279
438,6181,2023-09-23 11:03:07.481062,visite_site,397
821,6182,2024-05-15 11:03:07.481065,visite_site,231
162,6183,2024-02-26 11:03:07.481067,email,442
173,6184,2024-03-26 11:03:07.481069,appel_service_client,150
80,6185,2024-04-06 11:03:07.481071,email,597
535,6186,2024-05-11 11:03:07.481073,visite_site,100
619,6187,2024-07-02 11:03:07.481076,appel_service_client,544
574,6188,2024-07-01 11:03:07.481078,appel_service_client,220
283,6189,2024-06-06 11:03:07.481080,visite_site,376
33,6190,2024-02-25 11:03:07.481082,email,106
454,6191,2023-08-31 11:03:07.481085,visite_site,457
196,6192,2023-08-01 11:03:07.481087,visite_site,118
200,6193,2023-12-08 11:03:07.481089,email,451
113,6194,2023-09-03 11:03:07.481091,visite_site,532
743,6195,2023-12-05 11:03:07.481093,visite_site,516
127,6196,2023-09-16 11:03:07.481095,appel_service_client,160
623,6197,2024-03-21 11:03:07.481097,appel_service_client,279
760,6198,2024-05-17 11:03:07.481100,visite_site,84
738,6199,2024-03-08 11:03:07.481102,appel_service_client,306
485,6200,2024-04-14 11:03:07.481104,visite_site,393
689,6201,2024-02-25 11:03:07.481106,email,187
429,6202,2023-09-06 11:03:07.481108,appel_service_client,171
769,6203,2024-05-04 11:03:07.481112,email,562
614,6204,2023-12-21 11:03:07.481114,visite_site,302
585,6205,2023-11-17 11:03:07.481116,appel_service_client,139
166,6206,2024-05-15 11:03:07.481119,appel_service_client,333
370,6207,2024-01-28 11:03:07.481121,email,226
263,6208,2023-11-13 11:03:07.481123,appel_service_client,183
75,6209,2024-05-02 11:03:07.481125,visite_site,245
607,6210,2023-11-30 11:03:07.481127,visite_site,570
798,6211,2024-04-24 11:03:07.481129,email,104
983,6212,2023-08-01 11:03:07.481131,appel_service_client,428
287,6213,2024-02-26 11:03:07.481133,appel_service_client,365
715,6214,2023-07-11 11:03:07.481135,email,588
47,6215,2023-08-16 11:03:07.481138,appel_service_client,384
61,6216,2023-11-29 11:03:07.481141,visite_site,379
987,6217,2023-12-29 11:03:07.481143,email,581
363,6218,2024-04-14 11:03:07.481145,appel_service_client,124
696,6219,2023-08-13 11:03:07.481147,email,550
483,6220,2023-11-26 11:03:07.481149,email,308
315,6221,2023-10-19 11:03:07.481151,visite_site,364
752,6222,2023-10-01 11:03:07.481153,visite_site,207
112,6223,2024-05-06 11:03:07.481156,visite_site,80
456,6224,2023-08-27 11:03:07.481158,email,122
254,6225,2023-10-15 11:03:07.481160,email,402
206,6226,2023-12-14 11:03:07.481162,visite_site,364
905,6227,2023-09-17 11:03:07.481164,visite_site,545
522,6228,2024-05-12 11:03:07.481166,visite_site,174
569,6229,2024-02-10 11:03:07.481168,visite_site,262
655,6230,2024-03-30 11:03:07.481170,appel_service_client,492
664,6231,2023-07-26 11:03:07.481173,email,282
555,6232,2024-03-15 11:03:07.481175,email,534
843,6233,2023-11-14 11:03:07.481177,visite_site,121
178,6234,2023-07-06 11:03:07.481179,email,368
168,6235,2024-05-05 11:03:07.481181,email,438
721,6236,2023-07-24 11:03:07.481183,email,289
899,6237,2024-04-23 11:03:07.481185,email,302
538,6238,2023-08-14 11:03:07.481187,email,50
821,6239,2023-11-13 11:03:07.481190,appel_service_client,345
566,6240,2023-10-05 11:03:07.481192,email,114
884,6241,2023-07-13 11:03:07.481194,appel_service_client,171
357,6242,2024-01-13 11:03:07.481196,visite_site,521
371,6243,2023-09-07 11:03:07.481198,visite_site,135
489,6244,2023-09-09 11:03:07.481200,email,486
969,6245,2023-07-21 11:03:07.481202,email,425
534,6246,2023-11-03 11:03:07.481204,visite_site,455
69,6247,2023-11-16 11:03:07.481207,appel_service_client,56
529,6248,2024-06-15 11:03:07.481209,appel_service_client,241
887,6249,2023-08-23 11:03:07.481211,appel_service_client,302
330,6250,2023-09-10 11:03:07.481213,visite_site,574
44,6251,2023-12-09 11:03:07.481215,visite_site,394
242,6252,2023-12-05 11:03:07.481217,appel_service_client,539
891,6253,2024-04-13 11:03:07.481219,email,212
489,6254,2023-11-22 11:03:07.481221,email,93
647,6255,2024-05-08 11:03:07.481223,appel_service_client,597
821,6256,2024-01-16 11:03:07.481227,visite_site,73
358,6257,2023-09-16 11:03:07.481229,visite_site,129
866,6258,2023-07-03 11:03:07.481232,appel_service_client,375
566,6259,2023-08-30 11:03:07.481234,email,87
240,6260,2024-06-15 11:03:07.481236,visite_site,332
248,6261,2023-09-02 11:03:07.481238,email,149
565,6262,2024-05-31 11:03:07.481240,appel_service_client,537
466,6263,2024-01-22 11:03:07.481243,visite_site,206
551,6264,2024-04-21 11:03:07.481245,visite_site,351
447,6265,2023-07-13 11:03:07.481247,visite_site,437
875,6266,2023-11-19 11:03:07.481249,appel_service_client,401
9,6267,2024-07-01 11:03:07.481252,email,553
583,6268,2023-08-27 11:03:07.481254,appel_service_client,594
388,6269,2024-05-15 11:03:07.481257,email,255
473,6270,2024-02-25 11:03:07.481259,appel_service_client,195
536,6271,2024-07-02 11:03:07.481261,email,582
812,6272,2023-12-25 11:03:07.481263,visite_site,565
567,6273,2024-02-01 11:03:07.481265,appel_service_client,399
334,6274,2023-12-07 11:03:07.481267,appel_service_client,200
774,6275,2024-06-06 11:03:07.481269,email,234
164,6276,2024-05-02 11:03:07.481272,visite_site,176
41,6277,2023-12-10 11:03:07.481274,email,307
476,6278,2023-07-08 11:03:07.481276,email,592
842,6279,2023-09-04 11:03:07.481278,appel_service_client,403
610,6280,2023-07-23 11:03:07.481280,visite_site,136
163,6281,2024-02-11 11:03:07.481282,email,440
556,6282,2023-08-22 11:03:07.481284,email,420
367,6283,2023-12-28 11:03:07.481287,visite_site,398
274,6284,2023-10-19 11:03:07.481289,visite_site,40
655,6285,2024-02-14 11:03:07.481291,email,504
481,6286,2023-11-30 11:03:07.481293,appel_service_client,151
243,6287,2023-08-27 11:03:07.481295,appel_service_client,222
213,6288,2023-09-19 11:03:07.481297,visite_site,590
119,6289,2023-07-16 11:03:07.481299,email,281
451,6290,2024-01-06 11:03:07.481302,appel_service_client,594
152,6291,2024-06-06 11:03:07.481304,visite_site,551
563,6292,2023-12-25 11:03:07.481306,appel_service_client,162
264,6293,2023-12-30 11:03:07.481308,appel_service_client,112
725,6294,2023-12-12 11:03:07.481310,email,181
724,6295,2023-12-07 11:03:07.481312,appel_service_client,144
201,6296,2023-07-31 11:03:07.481314,email,488
755,6297,2024-06-19 11:03:07.481316,appel_service_client,427
116,6298,2024-03-12 11:03:07.481318,email,427
725,6299,2024-03-27 11:03:07.481321,appel_service_client,378
776,6300,2024-02-20 11:03:07.481323,visite_site,338
481,6301,2024-05-16 11:03:07.481334,appel_service_client,593
378,6302,2024-01-06 11:03:07.481336,appel_service_client,343
681,6303,2024-03-15 11:03:07.481338,email,427
735,6304,2024-02-04 11:03:07.481341,visite_site,459
235,6305,2024-01-17 11:03:07.481344,appel_service_client,167
987,6306,2023-11-20 11:03:07.481347,email,145
193,6307,2023-07-04 11:03:07.481350,visite_site,520
469,6308,2023-12-19 11:03:07.481352,visite_site,123
658,6309,2024-04-30 11:03:07.481355,visite_site,50
239,6310,2024-02-11 11:03:07.481357,email,278
812,6311,2024-06-03 11:03:07.481362,email,540
151,6312,2023-11-21 11:03:07.481364,email,344
71,6313,2024-04-17 11:03:07.481367,email,67
664,6314,2024-03-08 11:03:07.481369,appel_service_client,596
795,6315,2023-07-31 11:03:07.481372,visite_site,94
6,6316,2023-07-16 11:03:07.481374,email,167
204,6317,2023-10-13 11:03:07.481377,appel_service_client,132
519,6318,2023-07-11 11:03:07.481379,email,503
474,6319,2024-01-05 11:03:07.481382,visite_site,148
827,6320,2023-09-08 11:03:07.481384,appel_service_client,368
603,6321,2024-05-08 11:03:07.481387,appel_service_client,182
269,6322,2024-02-18 11:03:07.481389,appel_service_client,360
445,6323,2023-07-06 11:03:07.481392,appel_service_client,545
90,6324,2024-01-21 11:03:07.481394,email,319
560,6325,2023-09-22 11:03:07.481397,appel_service_client,37
28,6326,2024-05-29 11:03:07.481399,email,419
269,6327,2024-06-16 11:03:07.481402,email,116
170,6328,2024-04-11 11:03:07.481404,appel_service_client,427
153,6329,2024-03-04 11:03:07.481406,visite_site,76
899,6330,2023-07-09 11:03:07.481409,email,65
937,6331,2023-10-25 11:03:07.481412,visite_site,526
416,6332,2023-12-25 11:03:07.481415,email,462
146,6333,2024-01-12 11:03:07.481417,appel_service_client,241
483,6334,2023-08-24 11:03:07.481420,email,346
597,6335,2023-11-18 11:03:07.481422,email,508
889,6336,2023-08-14 11:03:07.481425,appel_service_client,331
948,6337,2024-03-12 11:03:07.481427,appel_service_client,112
140,6338,2024-04-13 11:03:07.481430,appel_service_client,160
